ID,OUTCOME
634045.0,1
134773.0,1
502597.0,1
359752.0,1
476284.0,1
972205.0,1
306565.0,1
737134.0,1
434571.0,1
548778.0,1
165599.0,1
383598.0,1
243546.0,1
291680.0,1
117105.0,1
572246.0,1
519840.0,1
431973.0,1
202147.0,1
214737.0,1
264132.0,1
580964.0,1
509341.0,1
166.0,1
459416.0,1
413144.0,1
982263.0,1
264562.0,1
134539.0,1
180353.0,1
921506.0,1
272819.0,1
36945.0,1
653472.0,1
367074.0,1
205368.0,1
490230.0,1
481281.0,1
335541.0,1
271833.0,1
629839.0,1
47846.0,1
335097.0,1
430045.0,1
159706.0,1
84312.0,1
322072.0,1
379053.0,1
333651.0,1
33852.0,1
99580.0,1
248271.0,1
14531.0,1
172681.0,1
450222.0,1
272613.0,1
784331.0,1
4023.0,1
434746.0,1
105134.0,1
577994.0,1
480225.0,1
210938.0,1
343281.0,1
16710.0,1
324413.0,1
670206.0,1
4660.0,1
262899.0,1
229280.0,1
125427.0,1
533180.0,1
841930.0,1
12222.0,1
4391.0,1
224748.0,1
500052.0,1
8618.0,1
464902.0,1
220365.0,1
2056.0,1
58638.0,1
932050.0,1
243893.0,1
891451.0,1
147631.0,1
272370.0,1
850365.0,1
912901.0,1
5950.0,1
96857.0,1
469039.0,1
534119.0,1
453196.0,1
142963.0,1
328561.0,1
208685.0,1
425646.0,1
950223.0,1
546930.0,1
891340.0,1
131155.0,1
269027.0,1
77356.0,1
838909.0,1
980478.0,1
587873.0,1
288816.0,1
718.0,1
868127.0,1
505113.0,1
165758.0,1
84459.0,1
459267.0,1
106972.0,1
47678.0,1
615005.0,1
612811.0,1
165370.0,1
270354.0,1
197839.0,1
525778.0,1
485922.0,1
852564.0,1
102174.0,1
321469.0,1
102653.0,1
15187.0,1
619689.0,1
614386.0,1
114404.0,1
62871.0,1
958299.0,1
257837.0,1
766680.0,1
283428.0,1
67072.0,1
691533.0,1
574223.0,1
71319.0,1
561578.0,1
771874.0,1
89996.0,1
495055.0,1
892686.0,1
393458.0,1
429093.0,1
662569.0,1
832195.0,1
314008.0,1
206298.0,1
14330.0,1
79219.0,1
8388.0,1
334385.0,1
622842.0,1
917162.0,1
10258.0,1
832306.0,1
683723.0,1
356142.0,1
509205.0,1
143585.0,1
397143.0,1
504574.0,1
282340.0,1
383995.0,1
876819.0,1
419229.0,1
702291.0,1
63863.0,1
519099.0,1
380288.0,1
905040.0,1
45080.0,1
245822.0,1
542783.0,1
569170.0,1
628069.0,1
382081.0,1
625879.0,1
211255.0,1
504220.0,1
111751.0,1
116806.0,1
835722.0,1
183030.0,1
541148.0,1
225762.0,1
608726.0,1
53408.0,1
150499.0,1
250143.0,1
33046.0,1
5068.0,1
580824.0,1
327749.0,1
727329.0,1
69044.0,1
23342.0,1
630426.0,1
525760.0,1
172694.0,1
263469.0,1
679366.0,1
834238.0,1
260009.0,1
777797.0,1
255347.0,1
3711.0,1
63230.0,1
338691.0,1
220231.0,1
900341.0,1
985203.0,1
98912.0,1
390774.0,1
776892.0,1
74504.0,1
656234.0,1
561155.0,1
430793.0,1
654694.0,1
269877.0,1
398495.0,1
152403.0,1
549967.0,1
215937.0,1
966500.0,1
485286.0,1
597404.0,1
452818.0,1
771904.0,1
60487.0,1
392021.0,1
189290.0,1
183862.0,1
213227.0,1
287693.0,1
202955.0,1
373350.0,1
253909.0,1
797622.0,1
722044.0,1
170591.0,1
664608.0,1
17176.0,1
38969.0,1
175267.0,1
688873.0,1
926812.0,1
623675.0,1
934652.0,1
289685.0,1
1847.0,1
662468.0,1
461591.0,1
994976.0,1
411822.0,1
669836.0,1
477454.0,1
19825.0,1
9921.0,1
503126.0,1
943603.0,1
156420.0,1
642784.0,1
593460.0,1
519121.0,1
419370.0,1
199850.0,1
90025.0,1
226822.0,1
675180.0,1
811841.0,1
85481.0,1
993746.0,1
80435.0,1
446955.0,1
296379.0,1
204220.0,1
399655.0,1
668574.0,1
283893.0,1
54198.0,1
455505.0,1
231835.0,1
579421.0,1
559442.0,1
944425.0,1
933411.0,1
929365.0,1
457115.0,1
209961.0,1
595595.0,1
731852.0,1
624969.0,1
311246.0,1
855070.0,1
971744.0,1
214171.0,1
50536.0,1
294328.0,1
820784.0,1
49088.0,1
315581.0,1
519393.0,1
603088.0,1
478196.0,1
407215.0,1
960218.0,1
893008.0,1
169646.0,1
883494.0,1
123526.0,1
373539.0,1
316204.0,1
135598.0,1
91351.0,1
544881.0,1
696799.0,1
435210.0,1
46861.0,1
33325.0,1
401704.0,1
763633.0,1
375138.0,1
494380.0,1
27636.0,1
184732.0,1
315482.0,1
353619.0,1
393370.0,1
186651.0,1
449988.0,1
376051.0,1
475830.0,1
129474.0,1
334191.0,1
50977.0,1
416133.0,1
300712.0,1
58289.0,1
993448.0,1
696225.0,1
597027.0,1
482663.0,1
332547.0,1
494535.0,1
633510.0,1
462740.0,1
978354.0,1
290594.0,1
646131.0,1
688017.0,1
848508.0,1
495952.0,1
274472.0,1
467064.0,1
603239.0,1
285142.0,1
213094.0,1
416113.0,1
798217.0,1
489589.0,1
129068.0,1
452511.0,1
966132.0,1
160969.0,1
282580.0,1
101.0,1
508817.0,1
618318.0,1
272953.0,1
896565.0,1
208686.0,1
90376.0,1
28806.0,1
405520.0,1
11178.0,1
998155.0,1
579549.0,1
124527.0,1
219160.0,1
966209.0,1
617511.0,1
663023.0,1
628589.0,1
397241.0,1
1888.0,1
229593.0,1
262719.0,1
1216.0,1
330476.0,1
210325.0,1
45039.0,1
193611.0,1
334843.0,1
198269.0,1
233608.0,1
87405.0,1
11340.0,1
443064.0,1
161512.0,1
211649.0,1
101.0,1
346831.0,1
57707.0,1
841202.0,1
370411.0,1
484634.0,1
517310.0,1
483681.0,1
552270.0,1
552570.0,1
690890.0,1
30307.0,1
65866.0,1
256420.0,1
819218.0,1
193763.0,1
90450.0,1
171860.0,1
97923.0,1
918868.0,1
274136.0,1
471693.0,1
734744.0,1
265937.0,1
177721.0,1
784714.0,1
648314.0,1
845466.0,1
430072.0,1
193941.0,1
59652.0,1
680577.0,1
239577.0,1
634288.0,1
522010.0,1
220289.0,1
365103.0,1
544111.0,1
606480.0,1
638892.0,1
158883.0,1
90140.0,1
981467.0,1
623848.0,1
337195.0,1
4956.0,1
235066.0,1
243117.0,1
274118.0,1
292364.0,1
513973.0,1
370558.0,1
71971.0,1
499466.0,1
663323.0,1
215192.0,1
80846.0,1
962811.0,1
612805.0,1
805385.0,1
283631.0,1
391333.0,1
19607.0,1
238274.0,1
40978.0,1
336973.0,1
495261.0,1
592822.0,1
51924.0,1
234664.0,1
38964.0,1
414849.0,1
998869.0,1
238718.0,1
331221.0,1
340044.0,1
193041.0,1
65040.0,1
501506.0,1
299584.0,1
39974.0,1
54737.0,1
645211.0,1
327807.0,1
158027.0,1
5089.0,1
257599.0,1
357634.0,1
750728.0,1
6963.0,1
214503.0,1
153381.0,1
327085.0,1
999944.0,1
446737.0,1
2070.0,1
656015.0,1
509265.0,1
111175.0,1
193520.0,1
491601.0,1
826619.0,1
911372.0,1
451767.0,1
826219.0,1
976145.0,1
520881.0,1
286984.0,1
192485.0,1
67630.0,1
463694.0,1
290343.0,1
2872.0,1
27523.0,1
724.0,1
181737.0,1
448626.0,1
859181.0,1
455636.0,1
139918.0,1
46077.0,1
473859.0,1
240828.0,1
994375.0,1
535856.0,1
248833.0,1
737588.0,1
898470.0,1
440371.0,1
192151.0,1
512464.0,1
67897.0,1
71376.0,1
914019.0,1
791970.0,1
164342.0,1
706176.0,1
641486.0,1
144824.0,1
120000.0,1
257616.0,1
146694.0,1
676086.0,1
498966.0,1
902042.0,1
862.0,1
575934.0,1
290143.0,1
186702.0,1
169424.0,1
159207.0,1
188891.0,1
200170.0,1
103065.0,1
177644.0,1
152525.0,1
142222.0,1
718599.0,1
771109.0,1
506105.0,1
137182.0,1
43756.0,1
718414.0,1
757401.0,1
974097.0,1
682756.0,1
325.0,1
241997.0,1
195766.0,1
152351.0,1
68543.0,1
35470.0,1
98209.0,1
42876.0,1
811891.0,1
132027.0,1
678050.0,1
111145.0,1
87957.0,1
15202.0,1
304059.0,1
973024.0,1
200841.0,1
61944.0,1
542823.0,1
394337.0,1
627294.0,1
263453.0,1
963215.0,1
709243.0,1
811182.0,1
480513.0,1
164913.0,1
820828.0,1
675087.0,1
5511.0,1
780492.0,1
414775.0,1
239391.0,1
508714.0,1
470286.0,1
140680.0,1
855336.0,1
339858.0,1
977533.0,1
518965.0,1
806382.0,1
336006.0,1
118036.0,1
508085.0,1
739402.0,1
23115.0,1
207831.0,1
70978.0,1
451815.0,1
328682.0,1
998208.0,1
194912.0,1
838679.0,1
387983.0,1
913572.0,1
731603.0,1
714020.0,1
534297.0,1
59053.0,1
43743.0,1
321340.0,1
242926.0,1
807223.0,1
3057.0,1
678130.0,1
254052.0,1
556680.0,1
479484.0,1
541294.0,1
811168.0,1
295911.0,1
324508.0,1
298933.0,1
702452.0,1
544163.0,1
979335.0,1
667267.0,1
101.0,1
640426.0,1
220666.0,1
132422.0,1
281251.0,1
363446.0,1
373299.0,1
548156.0,1
263501.0,1
30617.0,1
530383.0,1
619021.0,1
236967.0,1
302914.0,1
48664.0,1
407897.0,1
238501.0,1
146636.0,1
429987.0,1
259924.0,1
854860.0,1
820155.0,1
641048.0,1
537325.0,1
402125.0,1
601298.0,1
173096.0,1
456813.0,1
88127.0,1
26464.0,1
612320.0,1
324149.0,1
906054.0,1
786137.0,1
960759.0,1
33445.0,1
84963.0,1
715062.0,1
943633.0,1
991283.0,1
81655.0,1
164974.0,1
477342.0,1
380306.0,1
298832.0,1
521185.0,1
211541.0,1
90561.0,1
254447.0,1
85401.0,1
338056.0,1
71247.0,1
65973.0,1
716859.0,1
382709.0,1
151706.0,1
42500.0,1
798696.0,1
726378.0,1
67863.0,1
992045.0,1
238007.0,1
467768.0,1
797398.0,1
872046.0,1
523004.0,1
824109.0,1
799871.0,1
823778.0,1
519990.0,1
679428.0,1
905636.0,1
108063.0,1
45086.0,1
989210.0,1
381112.0,1
648884.0,1
226779.0,1
433376.0,1
654850.0,1
11785.0,1
463035.0,1
369872.0,1
67492.0,1
169619.0,1
550847.0,1
482939.0,1
184284.0,1
309549.0,1
516729.0,1
198351.0,1
496803.0,1
8840.0,1
779079.0,1
402008.0,1
476.0,1
713996.0,1
880906.0,1
493472.0,1
72751.0,1
596720.0,1
341134.0,1
99172.0,1
834868.0,1
715325.0,1
652728.0,1
347754.0,1
715689.0,1
174331.0,1
41127.0,1
267973.0,1
733787.0,1
290170.0,1
933270.0,1
139050.0,1
71377.0,1
224632.0,1
572172.0,1
17827.0,1
607736.0,1
667000.0,1
532085.0,1
588916.0,1
899486.0,1
875934.0,1
264996.0,1
518495.0,1
15298.0,1
735724.0,1
265168.0,1
210103.0,1
573216.0,1
415178.0,1
69442.0,1
655708.0,1
923034.0,1
400887.0,1
635876.0,1
30302.0,1
372846.0,1
126902.0,1
516394.0,1
629104.0,1
137988.0,1
841465.0,1
414252.0,1
447319.0,1
488597.0,1
910122.0,1
102500.0,1
218531.0,1
475433.0,1
258032.0,1
859646.0,1
679073.0,1
162275.0,1
21131.0,1
277591.0,1
317875.0,1
776777.0,1
523294.0,1
358008.0,1
363491.0,1
242410.0,1
559119.0,1
339556.0,1
108132.0,1
437934.0,1
157760.0,1
244473.0,1
550148.0,1
198907.0,1
478260.0,1
311050.0,1
502670.0,1
154028.0,1
357692.0,1
775528.0,1
106007.0,1
615538.0,1
393285.0,1
516200.0,1
234037.0,1
399515.0,1
729871.0,1
796134.0,1
172986.0,1
128.0,1
567777.0,1
355675.0,1
88426.0,1
679.0,1
316298.0,1
43649.0,1
429849.0,1
684608.0,1
375174.0,1
258752.0,1
35403.0,1
66158.0,1
670343.0,1
713214.0,1
860230.0,1
40533.0,1
144537.0,1
898906.0,1
543369.0,1
236072.0,1
838557.0,1
90800.0,1
353728.0,1
376316.0,1
121773.0,1
477878.0,1
471090.0,1
654950.0,1
979003.0,1
118487.0,1
621166.0,1
21043.0,1
445843.0,1
457836.0,1
352271.0,1
95378.0,1
64410.0,1
407886.0,1
492158.0,1
641795.0,1
796039.0,1
653383.0,1
526532.0,1
305.0,1
160323.0,1
901899.0,1
413275.0,1
863640.0,1
451467.0,1
552804.0,1
261654.0,1
2938.0,1
651193.0,1
614307.0,1
157767.0,1
64612.0,1
103092.0,1
52812.0,1
760708.0,1
984420.0,1
687654.0,1
207017.0,1
555773.0,1
516333.0,1
322575.0,1
507144.0,1
683323.0,1
639264.0,1
482812.0,1
663460.0,1
481610.0,1
309415.0,1
515175.0,1
305687.0,1
144972.0,1
529922.0,1
372186.0,1
606669.0,1
816692.0,1
61298.0,1
108472.0,1
312198.0,1
913239.0,1
305456.0,1
515812.0,1
894143.0,1
566218.0,1
774674.0,1
894.0,1
830926.0,1
492372.0,1
402077.0,1
977606.0,1
450257.0,1
673374.0,1
159677.0,1
772275.0,1
53678.0,1
850943.0,1
636977.0,1
523982.0,1
4117.0,1
211439.0,1
1261.0,1
77813.0,1
245202.0,1
965391.0,1
204618.0,1
83016.0,1
848806.0,1
478835.0,1
447334.0,1
172490.0,1
473527.0,1
712305.0,1
678793.0,1
311902.0,1
292044.0,1
85031.0,1
57646.0,1
490836.0,1
190139.0,1
301613.0,1
75540.0,1
619212.0,1
323388.0,1
379819.0,1
838158.0,1
115558.0,1
519052.0,1
101661.0,1
470632.0,1
871228.0,1
397470.0,1
372846.0,1
860706.0,1
956263.0,1
604174.0,1
812287.0,1
56025.0,1
723128.0,1
230687.0,1
179068.0,1
210322.0,1
30625.0,1
243743.0,1
638010.0,1
351555.0,1
435904.0,1
534020.0,1
208319.0,1
175052.0,1
514631.0,1
512647.0,1
450232.0,1
348288.0,1
562255.0,1
6805.0,1
760813.0,1
431096.0,1
420818.0,1
127319.0,1
215734.0,1
525838.0,1
71221.0,1
297716.0,1
434066.0,1
340725.0,1
33592.0,1
607324.0,1
258119.0,1
733616.0,1
211420.0,1
994886.0,1
741990.0,1
81699.0,1
27822.0,1
929351.0,1
642117.0,1
539737.0,1
110238.0,1
659568.0,1
222771.0,1
29900.0,1
204738.0,1
587075.0,1
338557.0,1
200266.0,1
568905.0,1
22450.0,1
598515.0,1
749969.0,1
34147.0,1
877485.0,1
262636.0,1
195431.0,1
582033.0,1
288051.0,1
229930.0,1
585867.0,1
250423.0,1
742497.0,1
208531.0,1
502243.0,1
121107.0,1
231899.0,1
163428.0,1
159045.0,1
157492.0,1
432869.0,1
995331.0,1
27502.0,1
33415.0,1
689189.0,1
460658.0,1
263766.0,1
283284.0,1
289871.0,1
486925.0,1
523029.0,1
473520.0,1
894755.0,1
106732.0,1
347.0,1
217741.0,1
178368.0,1
863128.0,1
170104.0,1
609946.0,1
50267.0,1
75328.0,1
82693.0,1
4863.0,1
274717.0,1
381818.0,1
941273.0,1
654375.0,1
871525.0,1
573322.0,1
118525.0,1
42289.0,1
915723.0,1
964521.0,1
41278.0,1
284509.0,1
402048.0,1
555898.0,1
26910.0,1
16170.0,1
255664.0,1
931537.0,1
296439.0,1
357409.0,1
460004.0,1
861322.0,1
110697.0,1
13037.0,1
281658.0,1
475570.0,1
140575.0,1
241504.0,1
324154.0,1
581509.0,1
295974.0,1
501717.0,1
973639.0,1
374.0,1
350732.0,1
80361.0,1
429040.0,1
116434.0,1
71946.0,1
55946.0,1
150836.0,1
468671.0,1
81345.0,1
361072.0,1
286644.0,1
165478.0,1
831890.0,1
131594.0,1
720294.0,1
87512.0,1
445115.0,1
525161.0,1
977170.0,1
260024.0,1
43946.0,1
58186.0,1
374753.0,1
766691.0,1
200857.0,1
244733.0,1
257910.0,1
209555.0,1
9125.0,1
402065.0,1
269468.0,1
332444.0,1
751962.0,1
167144.0,1
496485.0,1
276760.0,1
33927.0,1
260923.0,1
446429.0,1
416311.0,1
519432.0,1
285598.0,1
162328.0,1
429477.0,1
200265.0,1
369811.0,1
38384.0,1
215988.0,1
787892.0,1
666986.0,1
227899.0,1
353086.0,1
397221.0,1
101.0,1
331.0,1
126507.0,1
354329.0,1
573087.0,1
273927.0,1
280837.0,1
242602.0,1
217480.0,1
61611.0,1
65878.0,1
258090.0,1
237318.0,1
40760.0,1
633063.0,1
611106.0,1
194534.0,1
512511.0,1
556880.0,1
930758.0,1
165806.0,1
745530.0,1
452948.0,1
66741.0,1
451498.0,1
601795.0,1
707803.0,1
596.0,1
84117.0,1
299776.0,1
29575.0,1
468438.0,1
534632.0,1
409347.0,1
174716.0,1
781616.0,1
281849.0,1
315712.0,1
362234.0,1
82064.0,1
73342.0,1
396433.0,1
169095.0,1
453195.0,1
527853.0,1
150483.0,1
555162.0,1
985329.0,1
448716.0,1
3074.0,1
164508.0,1
921640.0,1
107936.0,1
835362.0,1
240990.0,1
298806.0,1
256580.0,1
866170.0,1
581109.0,1
780626.0,1
971146.0,1
891963.0,1
338789.0,1
148907.0,1
379831.0,1
248692.0,1
327891.0,1
668564.0,1
257820.0,1
313972.0,1
63846.0,1
150057.0,1
431771.0,1
74739.0,1
285125.0,1
579457.0,1
442172.0,1
800570.0,1
610152.0,1
330928.0,1
730503.0,1
130474.0,1
160540.0,1
231464.0,1
399570.0,1
722590.0,1
954520.0,1
440711.0,1
325940.0,1
84884.0,1
913.0,1
6677.0,1
1092.0,1
634924.0,1
8084.0,1
684536.0,1
498957.0,1
484569.0,1
39439.0,1
1516.0,1
587651.0,1
1328.0,1
752122.0,1
53644.0,1
315047.0,1
100855.0,1
814299.0,1
121411.0,1
718043.0,1
253972.0,1
649660.0,1
90100.0,1
84481.0,1
789150.0,1
838722.0,1
211123.0,1
37862.0,1
90531.0,1
702637.0,1
892936.0,1
151503.0,1
229606.0,1
7728.0,1
282690.0,1
352998.0,1
694475.0,1
14788.0,1
552308.0,1
770740.0,1
39228.0,1
145465.0,1
407751.0,1
59397.0,1
189024.0,1
597182.0,1
413178.0,1
178191.0,1
150579.0,1
1146.0,1
476556.0,1
132923.0,1
186888.0,1
435959.0,1
549905.0,1
957092.0,1
176683.0,1
45107.0,1
165821.0,1
314313.0,1
207782.0,1
991648.0,1
129078.0,1
228436.0,1
191604.0,1
9799.0,1
418091.0,1
311269.0,1
111521.0,1
318625.0,1
272433.0,1
791657.0,1
306758.0,1
536964.0,1
872156.0,1
288027.0,1
576952.0,1
331940.0,1
209970.0,1
876613.0,1
143426.0,1
40278.0,1
476676.0,1
523372.0,1
210423.0,1
778687.0,1
988272.0,1
354475.0,1
309069.0,1
47478.0,1
651029.0,1
495280.0,1
498834.0,1
26639.0,1
278207.0,1
440279.0,1
228975.0,1
345271.0,1
205671.0,1
532282.0,1
83756.0,1
291936.0,1
269148.0,1
189796.0,1
272886.0,1
817534.0,1
267893.0,1
722915.0,1
81013.0,1
623249.0,1
993832.0,1
182580.0,1
490795.0,1
653104.0,1
502129.0,1
559544.0,1
66541.0,1
198699.0,1
184632.0,1
654981.0,1
83520.0,1
207913.0,1
457015.0,1
648407.0,1
912851.0,1
291168.0,1
763715.0,1
181839.0,1
798440.0,1
443530.0,1
208547.0,1
237378.0,1
36379.0,1
494822.0,1
529970.0,1
113390.0,1
73596.0,1
119982.0,1
80459.0,1
504901.0,1
742105.0,1
97463.0,1
5381.0,1
328613.0,1
691927.0,1
47141.0,1
411792.0,1
536.0,1
219543.0,1
230648.0,1
765132.0,1
208046.0,1
871077.0,1
161028.0,1
847578.0,1
210045.0,1
101.0,1
634115.0,1
102058.0,1
48625.0,1
770946.0,1
604184.0,1
439988.0,1
470017.0,1
269069.0,1
498353.0,1
966204.0,1
428355.0,1
49128.0,1
838618.0,1
149638.0,1
382470.0,1
259104.0,1
469937.0,1
45289.0,1
995452.0,1
839051.0,1
76893.0,1
226214.0,1
561506.0,1
304121.0,1
416722.0,1
53326.0,1
32891.0,1
49886.0,1
580396.0,1
522292.0,1
781813.0,1
407826.0,1
152138.0,1
762417.0,1
158266.0,1
770164.0,1
254823.0,1
30267.0,1
909090.0,1
457900.0,1
13457.0,1
808930.0,1
15514.0,1
998651.0,1
586252.0,1
904112.0,1
454298.0,1
294544.0,1
153717.0,1
617364.0,1
984071.0,1
