ID,OUTCOME
245004.0,0
184208.0,1
39192.0,1
45850.0,1
404856.0,0
260245.0,0
371480.0,0
167290.0,1
326103.0,1
131273.0,1
974847.0,1
749400.0,1
277422.0,1
521047.0,1
33697.0,0
891892.0,0
45169.0,0
21591.0,0
421470.0,1
77326.0,1
902753.0,1
576683.0,1
658572.0,1
211090.0,0
1782.0,0
272967.0,0
247448.0,1
554449.0,1
1730.0,0
761797.0,1
933935.0,0
365153.0,0
451607.0,1
780972.0,0
57909.0,1
61931.0,1
64475.0,1
867532.0,1
802862.0,1
17945.0,1
329449.0,1
657816.0,0
722923.0,1
442398.0,0
714497.0,0
99331.0,1
252584.0,1
428608.0,1
226301.0,0
222758.0,1
722391.0,1
246063.0,1
237833.0,1
117331.0,1
337922.0,1
163019.0,1
812048.0,1
639814.0,1
222436.0,0
142670.0,1
469509.0,1
943360.0,0
1737.0,0
970177.0,1
514702.0,1
314036.0,0
657636.0,1
24253.0,1
682706.0,0
258263.0,1
1768.0,0
125715.0,0
980095.0,1
615078.0,0
552459.0,1
182184.0,1
351550.0,0
601072.0,1
76598.0,1
504060.0,1
408666.0,0
98059.0,1
581351.0,1
361170.0,1
795141.0,1
161969.0,0
46853.0,1
676777.0,0
212239.0,1
90307.0,1
421398.0,0
525019.0,0
181821.0,1
138548.0,1
94464.0,0
748892.0,1
312887.0,1
399794.0,1
942600.0,0
594345.0,0
339456.0,0
383004.0,0
25737.0,1
360634.0,0
520009.0,0
222960.0,0
95030.0,0
438010.0,0
64361.0,1
118501.0,0
625012.0,0
645845.0,1
189025.0,1
202348.0,1
101679.0,0
255479.0,1
429344.0,1
435918.0,1
380543.0,1
493537.0,1
46091.0,1
568791.0,1
310150.0,0
195492.0,1
195131.0,1
631194.0,0
683356.0,0
246930.0,1
362472.0,1
297324.0,1
884314.0,1
802322.0,0
384708.0,0
25603.0,0
89080.0,0
78868.0,1
63302.0,1
487118.0,1
516605.0,1
801858.0,0
285957.0,1
119862.0,1
343192.0,0
468409.0,1
618137.0,0
472147.0,0
343498.0,1
482959.0,1
289303.0,1
224847.0,1
746194.0,1
544463.0,1
309562.0,0
188594.0,1
679614.0,0
126138.0,0
417871.0,0
279284.0,0
304620.0,0
26655.0,0
29127.0,1
495883.0,1
568687.0,1
5367.0,1
982066.0,1
71995.0,1
181078.0,0
842595.0,1
269859.0,1
632101.0,0
143496.0,0
873040.0,1
947136.0,0
626518.0,1
215401.0,0
477764.0,1
966723.0,1
408436.0,1
236499.0,1
552055.0,1
4657.0,0
47070.0,1
978193.0,0
453005.0,0
343351.0,1
450930.0,1
566524.0,0
781682.0,1
107399.0,0
31408.0,0
939962.0,1
533031.0,0
806911.0,1
129400.0,1
573081.0,0
251545.0,0
475157.0,1
147277.0,0
102716.0,1
164108.0,1
322058.0,1
423394.0,1
61928.0,1
507851.0,1
79717.0,1
85042.0,1
17918.0,0
418449.0,1
521.0,1
181545.0,1
692089.0,1
952005.0,1
231076.0,0
475696.0,0
36278.0,0
19319.0,0
43730.0,1
95160.0,1
81065.0,0
111567.0,0
292946.0,0
267311.0,1
449593.0,1
7160.0,1
417600.0,1
548.0,1
318572.0,1
30657.0,1
24820.0,1
888356.0,0
151756.0,1
131931.0,0
493638.0,0
669430.0,1
622564.0,0
228171.0,1
869427.0,0
810883.0,1
900703.0,0
35141.0,1
85030.0,1
675541.0,1
128134.0,0
106156.0,1
391917.0,1
44221.0,0
338249.0,0
862498.0,1
471168.0,0
84954.0,1
243847.0,1
508592.0,1
645454.0,1
257069.0,1
433649.0,0
479270.0,1
21477.0,0
184356.0,0
235434.0,1
429980.0,1
26370.0,1
73961.0,0
915779.0,0
5331.0,0
849347.0,0
419493.0,0
565149.0,1
848474.0,1
777982.0,0
30530.0,1
261570.0,1
429769.0,1
21449.0,0
925287.0,0
621418.0,1
264317.0,0
636702.0,1
58991.0,1
476815.0,0
146156.0,0
85931.0,1
656836.0,1
95120.0,0
857339.0,1
791826.0,1
723356.0,0
823274.0,0
1055.0,1
315191.0,1
10186.0,1
481602.0,0
35454.0,0
315568.0,1
121807.0,1
615696.0,1
435525.0,1
139697.0,1
337190.0,0
621520.0,1
959314.0,1
355876.0,0
43297.0,0
9017.0,1
272.0,0
927540.0,0
12656.0,1
634045.0,0
134773.0,1
502597.0,0
359752.0,0
476284.0,1
972205.0,0
306565.0,0
737134.0,0
434571.0,0
548778.0,0
165599.0,0
383598.0,0
243546.0,1
291680.0,0
117105.0,1
572246.0,1
519840.0,1
431973.0,1
202147.0,1
214737.0,0
264132.0,1
580964.0,0
509341.0,0
166.0,1
459416.0,1
413144.0,0
982263.0,1
264562.0,1
134539.0,1
180353.0,1
921506.0,1
272819.0,0
36945.0,0
653472.0,0
367074.0,1
205368.0,1
490230.0,0
481281.0,1
335541.0,1
271833.0,0
629839.0,1
47846.0,1
335097.0,0
430045.0,1
159706.0,1
84312.0,0
322072.0,1
379053.0,1
333651.0,0
33852.0,0
99580.0,0
248271.0,0
14531.0,1
172681.0,1
450222.0,0
272613.0,1
784331.0,0
4023.0,1
434746.0,1
105134.0,0
577994.0,1
480225.0,1
210938.0,1
343281.0,1
16710.0,0
324413.0,0
670206.0,0
4660.0,0
262899.0,1
229280.0,0
125427.0,1
533180.0,0
841930.0,1
12222.0,0
4391.0,1
224748.0,1
500052.0,1
8618.0,0
464902.0,0
220365.0,1
2056.0,0
58638.0,1
932050.0,0
243893.0,0
891451.0,1
147631.0,0
272370.0,1
850365.0,1
912901.0,0
5950.0,1
96857.0,0
469039.0,1
534119.0,0
453196.0,0
142963.0,1
328561.0,1
208685.0,1
425646.0,1
950223.0,0
546930.0,1
891340.0,0
131155.0,1
269027.0,0
77356.0,1
838909.0,1
980478.0,0
587873.0,1
288816.0,0
718.0,0
868127.0,1
505113.0,1
165758.0,1
84459.0,0
459267.0,0
106972.0,0
47678.0,0
615005.0,1
612811.0,1
165370.0,1
270354.0,0
197839.0,1
525778.0,0
485922.0,1
852564.0,1
102174.0,1
321469.0,0
102653.0,1
15187.0,0
619689.0,1
614386.0,0
114404.0,1
62871.0,0
958299.0,0
257837.0,0
766680.0,1
283428.0,1
67072.0,1
691533.0,0
574223.0,0
71319.0,1
561578.0,1
771874.0,1
89996.0,0
495055.0,1
892686.0,1
393458.0,1
429093.0,1
662569.0,1
832195.0,0
314008.0,1
206298.0,1
14330.0,0
79219.0,1
8388.0,1
334385.0,1
622842.0,1
917162.0,1
10258.0,0
832306.0,1
683723.0,1
356142.0,1
509205.0,1
143585.0,1
397143.0,0
504574.0,1
282340.0,1
383995.0,0
876819.0,1
419229.0,0
702291.0,0
63863.0,0
519099.0,0
380288.0,0
905040.0,1
45080.0,0
245822.0,0
542783.0,0
569170.0,1
628069.0,1
382081.0,0
625879.0,1
211255.0,1
504220.0,0
111751.0,1
116806.0,0
835722.0,0
183030.0,0
541148.0,0
225762.0,0
608726.0,1
53408.0,1
150499.0,0
250143.0,1
33046.0,1
5068.0,1
580824.0,1
327749.0,1
727329.0,0
69044.0,1
23342.0,0
630426.0,1
525760.0,1
172694.0,0
263469.0,1
679366.0,0
834238.0,1
260009.0,1
777797.0,1
255347.0,1
3711.0,0
63230.0,1
338691.0,0
220231.0,0
900341.0,1
985203.0,0
98912.0,1
390774.0,0
776892.0,0
74504.0,1
656234.0,0
561155.0,0
430793.0,1
654694.0,0
269877.0,1
398495.0,1
152403.0,0
549967.0,1
215937.0,0
966500.0,1
485286.0,0
597404.0,1
452818.0,0
771904.0,0
60487.0,0
392021.0,1
189290.0,0
183862.0,1
213227.0,1
287693.0,1
202955.0,1
373350.0,0
253909.0,0
797622.0,0
722044.0,1
170591.0,1
664608.0,0
17176.0,1
38969.0,1
175267.0,0
688873.0,0
926812.0,1
623675.0,0
934652.0,1
289685.0,1
1847.0,1
662468.0,1
461591.0,0
994976.0,0
411822.0,0
669836.0,0
477454.0,0
19825.0,1
9921.0,0
503126.0,1
943603.0,0
156420.0,0
642784.0,1
593460.0,1
519121.0,0
419370.0,1
199850.0,1
90025.0,0
226822.0,1
675180.0,1
811841.0,1
85481.0,0
993746.0,0
80435.0,0
446955.0,0
296379.0,0
204220.0,1
399655.0,0
668574.0,1
283893.0,0
54198.0,1
455505.0,1
231835.0,1
579421.0,0
559442.0,1
944425.0,1
933411.0,0
929365.0,0
457115.0,1
209961.0,0
595595.0,0
731852.0,0
624969.0,1
311246.0,0
855070.0,0
971744.0,1
214171.0,0
50536.0,1
294328.0,1
820784.0,1
49088.0,0
315581.0,0
519393.0,1
603088.0,1
478196.0,0
407215.0,1
960218.0,1
893008.0,0
169646.0,1
883494.0,0
123526.0,1
373539.0,1
316204.0,1
135598.0,1
91351.0,1
544881.0,0
696799.0,1
435210.0,1
46861.0,0
33325.0,0
401704.0,1
763633.0,0
375138.0,1
494380.0,1
27636.0,1
184732.0,1
315482.0,0
353619.0,0
393370.0,0
186651.0,0
449988.0,1
376051.0,1
475830.0,1
129474.0,1
334191.0,1
50977.0,0
416133.0,0
300712.0,1
58289.0,1
993448.0,0
696225.0,1
597027.0,0
482663.0,0
332547.0,1
494535.0,0
633510.0,1
462740.0,0
978354.0,0
290594.0,0
646131.0,1
688017.0,0
848508.0,0
495952.0,1
274472.0,1
467064.0,0
603239.0,0
285142.0,0
213094.0,0
416113.0,0
798217.0,0
489589.0,1
129068.0,1
452511.0,1
966132.0,1
160969.0,0
282580.0,0
101.0,1
508817.0,1
618318.0,0
272953.0,1
896565.0,1
208686.0,1
90376.0,1
28806.0,0
405520.0,0
11178.0,1
998155.0,1
579549.0,0
124527.0,1
219160.0,1
966209.0,0
617511.0,1
663023.0,1
628589.0,1
397241.0,1
1888.0,0
229593.0,1
262719.0,0
1216.0,0
330476.0,0
210325.0,1
45039.0,1
193611.0,1
334843.0,0
198269.0,1
233608.0,0
87405.0,0
11340.0,1
443064.0,1
161512.0,1
211649.0,0
101.0,1
346831.0,1
57707.0,0
841202.0,0
370411.0,0
484634.0,1
517310.0,0
483681.0,1
552270.0,0
552570.0,0
690890.0,1
30307.0,1
65866.0,0
256420.0,0
819218.0,1
193763.0,0
90450.0,1
171860.0,1
97923.0,1
918868.0,0
274136.0,1
471693.0,0
734744.0,0
265937.0,1
177721.0,1
784714.0,1
648314.0,0
845466.0,1
430072.0,0
193941.0,1
59652.0,1
680577.0,1
239577.0,0
634288.0,0
522010.0,1
220289.0,1
365103.0,1
544111.0,0
606480.0,1
638892.0,1
158883.0,0
90140.0,0
981467.0,0
623848.0,0
337195.0,0
4956.0,0
235066.0,0
243117.0,1
274118.0,1
292364.0,0
513973.0,1
370558.0,1
71971.0,1
499466.0,0
663323.0,0
215192.0,1
80846.0,1
962811.0,0
612805.0,0
805385.0,1
283631.0,1
391333.0,1
19607.0,0
238274.0,0
40978.0,0
336973.0,0
495261.0,0
592822.0,0
51924.0,0
234664.0,0
38964.0,1
414849.0,1
998869.0,1
238718.0,0
331221.0,0
340044.0,0
193041.0,1
65040.0,0
501506.0,1
299584.0,0
39974.0,0
54737.0,1
645211.0,0
327807.0,1
158027.0,1
5089.0,0
257599.0,0
357634.0,0
750728.0,1
6963.0,1
214503.0,0
153381.0,1
327085.0,0
999944.0,1
446737.0,0
2070.0,1
656015.0,1
509265.0,1
111175.0,1
193520.0,1
491601.0,1
826619.0,0
911372.0,0
451767.0,0
826219.0,1
976145.0,1
520881.0,1
286984.0,0
192485.0,0
67630.0,1
463694.0,1
290343.0,1
2872.0,1
27523.0,0
724.0,1
181737.0,1
448626.0,1
859181.0,1
455636.0,1
139918.0,0
46077.0,1
473859.0,0
240828.0,1
994375.0,1
535856.0,1
248833.0,0
737588.0,1
898470.0,0
440371.0,1
192151.0,0
512464.0,0
67897.0,0
71376.0,1
914019.0,1
791970.0,1
164342.0,1
706176.0,1
641486.0,1
144824.0,1
120000.0,0
257616.0,1
146694.0,1
676086.0,1
498966.0,0
902042.0,0
862.0,0
575934.0,1
290143.0,1
186702.0,0
169424.0,1
159207.0,1
188891.0,1
200170.0,1
103065.0,1
177644.0,0
152525.0,0
142222.0,0
718599.0,1
771109.0,0
506105.0,0
137182.0,0
43756.0,1
718414.0,1
757401.0,0
974097.0,0
682756.0,1
325.0,0
241997.0,1
195766.0,1
152351.0,1
68543.0,0
35470.0,1
98209.0,1
42876.0,1
811891.0,0
132027.0,0
678050.0,0
111145.0,1
87957.0,1
15202.0,1
304059.0,1
973024.0,0
200841.0,0
61944.0,0
542823.0,0
394337.0,0
627294.0,0
263453.0,0
963215.0,0
709243.0,0
811182.0,0
480513.0,1
164913.0,1
820828.0,0
675087.0,0
5511.0,0
780492.0,1
414775.0,0
239391.0,1
508714.0,0
470286.0,1
140680.0,1
855336.0,0
339858.0,0
977533.0,1
518965.0,0
806382.0,0
336006.0,0
118036.0,1
508085.0,0
739402.0,1
23115.0,1
207831.0,1
70978.0,0
451815.0,0
328682.0,0
998208.0,0
194912.0,1
838679.0,1
387983.0,0
913572.0,0
731603.0,1
714020.0,1
534297.0,0
59053.0,0
43743.0,0
321340.0,1
242926.0,1
807223.0,0
3057.0,0
678130.0,0
254052.0,1
556680.0,0
479484.0,0
541294.0,0
811168.0,1
295911.0,0
324508.0,1
298933.0,0
702452.0,0
544163.0,0
979335.0,0
667267.0,0
101.0,1
640426.0,0
220666.0,1
132422.0,1
281251.0,1
363446.0,0
373299.0,1
548156.0,0
263501.0,1
30617.0,0
530383.0,0
619021.0,0
236967.0,1
302914.0,0
48664.0,0
407897.0,0
238501.0,0
146636.0,1
429987.0,1
259924.0,1
854860.0,1
820155.0,1
641048.0,0
537325.0,0
402125.0,0
601298.0,0
173096.0,0
456813.0,0
88127.0,0
26464.0,1
612320.0,1
324149.0,0
906054.0,1
786137.0,1
960759.0,1
33445.0,0
84963.0,1
715062.0,1
943633.0,1
991283.0,1
81655.0,1
164974.0,0
477342.0,0
380306.0,1
298832.0,1
521185.0,1
211541.0,0
90561.0,1
254447.0,0
85401.0,0
338056.0,0
71247.0,1
65973.0,0
716859.0,1
382709.0,1
151706.0,0
42500.0,1
798696.0,1
726378.0,1
67863.0,1
992045.0,1
238007.0,1
467768.0,0
797398.0,0
872046.0,1
523004.0,0
824109.0,0
799871.0,1
823778.0,1
519990.0,1
679428.0,0
905636.0,0
108063.0,1
45086.0,1
989210.0,1
381112.0,1
648884.0,0
226779.0,0
433376.0,1
654850.0,1
11785.0,1
463035.0,1
369872.0,1
67492.0,1
169619.0,1
550847.0,0
482939.0,0
184284.0,1
309549.0,0
516729.0,1
198351.0,0
496803.0,0
8840.0,0
779079.0,1
402008.0,1
476.0,0
713996.0,0
880906.0,0
493472.0,0
72751.0,1
596720.0,1
341134.0,0
99172.0,1
834868.0,1
715325.0,1
652728.0,0
347754.0,1
715689.0,0
174331.0,1
41127.0,0
267973.0,0
733787.0,1
290170.0,1
933270.0,1
139050.0,1
71377.0,1
224632.0,1
572172.0,1
17827.0,0
607736.0,1
667000.0,0
532085.0,0
588916.0,0
899486.0,0
875934.0,0
264996.0,1
518495.0,1
15298.0,0
735724.0,0
265168.0,1
210103.0,1
573216.0,0
415178.0,0
69442.0,0
655708.0,0
923034.0,1
400887.0,1
635876.0,0
30302.0,0
372846.0,1
126902.0,0
516394.0,1
629104.0,1
137988.0,1
841465.0,1
414252.0,1
447319.0,1
488597.0,0
910122.0,0
102500.0,1
218531.0,0
475433.0,0
258032.0,1
859646.0,1
679073.0,0
162275.0,1
21131.0,0
277591.0,1
317875.0,0
776777.0,1
523294.0,1
358008.0,0
363491.0,0
242410.0,1
559119.0,1
339556.0,0
108132.0,1
437934.0,1
157760.0,0
244473.0,1
550148.0,0
198907.0,0
478260.0,0
311050.0,0
502670.0,1
154028.0,0
357692.0,1
775528.0,1
106007.0,0
615538.0,1
393285.0,0
516200.0,1
234037.0,0
399515.0,1
729871.0,1
796134.0,1
172986.0,1
128.0,0
567777.0,0
355675.0,0
88426.0,0
679.0,1
316298.0,1
43649.0,1
429849.0,1
684608.0,0
375174.0,1
258752.0,1
35403.0,1
66158.0,1
670343.0,0
713214.0,0
860230.0,1
40533.0,1
144537.0,1
898906.0,0
543369.0,0
236072.0,1
838557.0,1
90800.0,0
353728.0,0
376316.0,0
121773.0,1
477878.0,0
471090.0,1
654950.0,0
979003.0,0
118487.0,1
621166.0,1
21043.0,1
445843.0,0
457836.0,1
352271.0,0
95378.0,1
64410.0,1
407886.0,1
492158.0,0
641795.0,1
796039.0,1
653383.0,1
526532.0,1
305.0,0
160323.0,1
901899.0,1
413275.0,1
863640.0,1
451467.0,0
552804.0,1
261654.0,1
2938.0,1
651193.0,0
614307.0,1
157767.0,0
64612.0,0
103092.0,1
52812.0,1
760708.0,1
984420.0,1
687654.0,0
207017.0,1
555773.0,1
516333.0,0
322575.0,0
507144.0,0
683323.0,1
639264.0,0
482812.0,0
663460.0,0
481610.0,0
309415.0,0
515175.0,1
305687.0,0
144972.0,0
529922.0,1
372186.0,1
606669.0,0
816692.0,0
61298.0,1
108472.0,1
312198.0,1
913239.0,1
305456.0,0
515812.0,0
894143.0,1
566218.0,1
774674.0,1
894.0,0
830926.0,1
492372.0,1
402077.0,0
977606.0,1
450257.0,0
673374.0,0
159677.0,1
772275.0,1
53678.0,0
850943.0,0
636977.0,1
523982.0,1
4117.0,0
211439.0,0
1261.0,0
77813.0,1
245202.0,1
965391.0,1
204618.0,1
83016.0,0
848806.0,0
478835.0,1
447334.0,1
172490.0,1
473527.0,0
712305.0,0
678793.0,1
311902.0,1
292044.0,0
85031.0,1
57646.0,0
490836.0,1
190139.0,0
301613.0,0
75540.0,0
619212.0,1
323388.0,0
379819.0,0
838158.0,1
115558.0,0
519052.0,0
101661.0,0
470632.0,1
871228.0,1
397470.0,1
372846.0,1
860706.0,1
956263.0,1
604174.0,1
812287.0,0
56025.0,1
723128.0,1
230687.0,1
179068.0,1
210322.0,1
30625.0,0
243743.0,1
638010.0,0
351555.0,0
435904.0,0
534020.0,0
208319.0,1
175052.0,1
514631.0,1
512647.0,1
450232.0,1
348288.0,0
562255.0,1
6805.0,0
760813.0,1
431096.0,1
420818.0,0
127319.0,0
215734.0,1
525838.0,0
71221.0,1
297716.0,1
434066.0,1
340725.0,0
33592.0,0
607324.0,0
258119.0,0
733616.0,0
211420.0,0
994886.0,0
741990.0,1
81699.0,0
27822.0,0
929351.0,0
642117.0,1
539737.0,1
110238.0,0
659568.0,1
222771.0,1
29900.0,0
204738.0,0
587075.0,1
338557.0,1
200266.0,1
568905.0,0
22450.0,1
598515.0,0
749969.0,0
34147.0,0
877485.0,0
262636.0,1
195431.0,0
582033.0,1
288051.0,1
229930.0,1
585867.0,1
250423.0,0
742497.0,1
208531.0,0
502243.0,0
121107.0,0
231899.0,0
163428.0,0
159045.0,1
157492.0,0
432869.0,0
995331.0,1
27502.0,0
33415.0,0
689189.0,1
460658.0,1
263766.0,0
283284.0,0
289871.0,0
486925.0,1
523029.0,0
473520.0,0
894755.0,1
106732.0,0
347.0,1
217741.0,1
178368.0,1
863128.0,1
170104.0,0
609946.0,1
50267.0,1
75328.0,0
82693.0,1
4863.0,1
274717.0,0
381818.0,0
941273.0,1
654375.0,1
871525.0,0
573322.0,0
118525.0,1
42289.0,1
915723.0,0
964521.0,0
41278.0,1
284509.0,1
402048.0,1
555898.0,0
26910.0,0
16170.0,1
255664.0,1
931537.0,0
296439.0,0
357409.0,1
460004.0,0
861322.0,1
110697.0,1
13037.0,0
281658.0,0
475570.0,1
140575.0,0
241504.0,1
324154.0,1
581509.0,0
295974.0,1
501717.0,0
973639.0,0
374.0,1
350732.0,0
80361.0,1
429040.0,0
116434.0,0
71946.0,0
55946.0,1
150836.0,0
468671.0,0
81345.0,1
361072.0,0
286644.0,1
165478.0,1
831890.0,1
131594.0,0
720294.0,0
87512.0,1
445115.0,1
525161.0,1
977170.0,0
260024.0,1
43946.0,0
58186.0,1
374753.0,1
766691.0,0
200857.0,1
244733.0,1
257910.0,1
209555.0,0
9125.0,1
402065.0,0
269468.0,0
332444.0,1
751962.0,0
167144.0,0
496485.0,1
276760.0,1
33927.0,1
260923.0,1
446429.0,0
416311.0,0
519432.0,1
285598.0,0
162328.0,1
429477.0,1
200265.0,0
369811.0,1
38384.0,0
215988.0,0
787892.0,0
666986.0,0
227899.0,1
353086.0,1
397221.0,1
101.0,0
331.0,0
126507.0,1
354329.0,1
573087.0,0
273927.0,1
280837.0,1
242602.0,0
217480.0,0
61611.0,1
65878.0,1
258090.0,0
237318.0,0
40760.0,1
633063.0,1
611106.0,1
194534.0,1
512511.0,0
556880.0,1
930758.0,1
165806.0,1
745530.0,1
452948.0,0
66741.0,1
451498.0,1
601795.0,0
707803.0,1
596.0,1
84117.0,1
299776.0,1
29575.0,1
468438.0,0
534632.0,0
409347.0,0
174716.0,0
781616.0,1
281849.0,0
315712.0,0
362234.0,1
82064.0,1
73342.0,0
396433.0,0
169095.0,0
453195.0,0
527853.0,1
150483.0,1
555162.0,0
985329.0,0
448716.0,0
3074.0,0
164508.0,0
921640.0,1
107936.0,0
835362.0,0
240990.0,0
298806.0,1
256580.0,1
866170.0,0
581109.0,1
780626.0,1
971146.0,1
891963.0,0
338789.0,0
148907.0,0
379831.0,1
248692.0,1
327891.0,1
668564.0,0
257820.0,0
313972.0,0
63846.0,0
150057.0,1
431771.0,1
74739.0,0
285125.0,1
579457.0,1
442172.0,1
800570.0,1
610152.0,1
330928.0,1
730503.0,0
130474.0,0
160540.0,0
231464.0,1
399570.0,0
722590.0,1
954520.0,1
440711.0,1
325940.0,1
84884.0,1
913.0,0
6677.0,0
1092.0,0
634924.0,0
8084.0,1
684536.0,1
498957.0,0
484569.0,0
39439.0,0
1516.0,1
587651.0,1
1328.0,0
752122.0,1
53644.0,0
315047.0,0
100855.0,1
814299.0,1
121411.0,1
718043.0,1
253972.0,0
649660.0,1
90100.0,0
84481.0,1
789150.0,1
838722.0,1
211123.0,0
37862.0,1
90531.0,0
702637.0,1
892936.0,0
151503.0,0
229606.0,1
7728.0,0
282690.0,1
352998.0,0
694475.0,0
14788.0,1
552308.0,1
770740.0,1
39228.0,1
145465.0,0
407751.0,1
59397.0,1
189024.0,0
597182.0,1
413178.0,1
178191.0,1
150579.0,0
1146.0,0
476556.0,0
132923.0,0
186888.0,0
435959.0,1
549905.0,0
957092.0,1
176683.0,1
45107.0,1
165821.0,0
314313.0,1
207782.0,1
991648.0,0
129078.0,0
228436.0,1
191604.0,0
9799.0,0
418091.0,1
311269.0,0
111521.0,0
318625.0,0
272433.0,0
791657.0,1
306758.0,0
536964.0,1
872156.0,0
288027.0,1
576952.0,1
331940.0,0
209970.0,0
876613.0,1
143426.0,1
40278.0,1
476676.0,1
523372.0,1
210423.0,0
778687.0,1
988272.0,1
354475.0,1
309069.0,1
47478.0,1
651029.0,1
495280.0,1
498834.0,0
26639.0,0
278207.0,0
440279.0,1
228975.0,0
345271.0,0
205671.0,0
532282.0,1
83756.0,1
291936.0,1
269148.0,1
189796.0,1
272886.0,0
817534.0,1
267893.0,1
722915.0,1
81013.0,0
623249.0,1
993832.0,0
182580.0,0
490795.0,1
653104.0,0
502129.0,1
559544.0,1
66541.0,0
198699.0,0
184632.0,1
654981.0,1
83520.0,1
207913.0,0
457015.0,0
648407.0,1
912851.0,1
291168.0,1
763715.0,1
181839.0,1
798440.0,0
443530.0,0
208547.0,1
237378.0,0
36379.0,1
494822.0,1
529970.0,1
113390.0,1
73596.0,0
119982.0,1
80459.0,1
504901.0,0
742105.0,0
97463.0,1
5381.0,0
328613.0,1
691927.0,1
47141.0,1
411792.0,0
536.0,1
219543.0,0
230648.0,0
765132.0,1
208046.0,0
871077.0,0
161028.0,1
847578.0,1
210045.0,1
101.0,1
634115.0,1
102058.0,1
48625.0,1
770946.0,1
604184.0,1
439988.0,1
470017.0,0
269069.0,0
498353.0,1
966204.0,0
428355.0,1
49128.0,1
838618.0,0
149638.0,1
382470.0,0
259104.0,1
469937.0,1
45289.0,1
995452.0,0
839051.0,0
76893.0,0
226214.0,0
561506.0,1
304121.0,0
416722.0,1
53326.0,1
32891.0,1
49886.0,1
580396.0,1
522292.0,1
781813.0,0
407826.0,0
152138.0,1
762417.0,0
158266.0,0
770164.0,1
254823.0,1
30267.0,0
909090.0,1
457900.0,1
13457.0,0
808930.0,1
15514.0,1
998651.0,1
586252.0,1
904112.0,0
454298.0,0
294544.0,0
153717.0,0
617364.0,1
984071.0,1
